,Unnamed: 0,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2019
0,AFG,18.5499992370605,20.017667893935904,20.24370619872129,20.40164389027312,21.84206761193126,22.136766370414843,22.362804675199143,22.520742366748543,23.96116608840737,24.25586484688901,24.48190315167856,24.639840843232644,26.08026456488575,26.37496332337289,26.601001628155487,26.758939319707917,28.199363041362545,28.49406179984815,28.720100104627555,28.878037796180536,30.31846151783818,30.613160276319675,30.839198581105503,30.997136272657205,32.43755999431479,32.732258752797215,32.95829705757842,33.11623474913196,34.55665847078942,34.85135722927462,35.07739553406011,18.5499992370605
1,AGO,6.80000019073486,6.656387436591324,6.542400872988446,6.427007762148635,6.308166452651172,6.195574269704663,6.081587706101781,5.966194595262052,5.847353285764619,5.734761102818094,5.62077453921528,5.505381428375394,5.386540118878007,5.273947935931475,5.159961372328615,5.044568261488841,4.925726951991416,4.813134769044889,4.699148205441974,4.583755094602237,4.464913785104826,4.352321602158339,4.238335038555417,4.122941927715539,4.004100618218223,3.891508435271748,3.7775218716689496,3.6621287608290345,3.543287451331702,3.430695268385138,3.3167087047822497,6.80000019073486
2,ALB,20.1499996185303,20.846693896586643,20.82176579592636,20.71469313479855,22.183145042164192,22.240994119366498,22.216066018704915,22.108993357574494,23.577445264941296,23.63529434214088,23.610366241486147,23.50329358036072,24.971745487720906,25.02959456492733,25.00466646426356,24.8975938031366,26.366045710498504,26.423894787702995,26.39896668703507,26.291894025909045,27.760345933274422,27.8181950104741,27.793266909814243,27.686194248686085,29.154646156051648,29.21249523325265,29.1875671325876,29.08049447146149,30.54894637882696,30.6067954560309,30.58186735537071,20.1499996185303
3,ARE,34.2200012207031,34.06779581195028,33.990943837185114,33.92332067205786,33.697252310690075,33.61122106985297,33.5343690950878,33.4667459299601,33.24067756859147,33.15464632775535,33.07779435298872,33.01017118786188,32.78410282649325,32.69807158565633,32.621219610891565,32.55359644576394,32.327528084395325,32.241496843558714,32.164644868794795,32.097021703666634,31.870953342298154,31.784922101461436,31.70807012669648,31.640446961569484,31.41437860020062,31.32834735936339,31.251495384597973,31.18387221947132,30.957803858102004,30.871772617265638,30.79492064250049,34.2200012207031
4,ARG,21.8400001525879,19.86164580686551,19.448465752973192,18.99759806472402,19.031590951852472,18.656245686716897,18.2430656328242,17.792197944574497,17.826190831703517,17.450845566567008,17.037665512676732,16.586797824428096,16.62079071155498,16.245445446420575,15.832265392527365,15.381397704278683,15.41539059140598,15.04004532627101,14.626865272376223,14.175997584127929,14.209990471256486,13.8346452061202,13.421465152227867,12.970597463978326,13.004590351107325,12.629245085971476,12.216065032077996,11.76519734382892,11.799190230958004,11.423844965822614,11.010664911930323,21.8400001525879
5,ARM,24.75,19.01307556677679,18.65409473954693,18.144995725397525,19.673196506202157,19.465217936569747,19.106237109338423,18.59713809518485,20.12533887599084,19.91736030635554,19.558379479132284,19.049280464987177,20.57748124578244,20.36950267615562,20.01052184892227,19.501422834774186,21.029623615572092,20.821645045943047,20.462664218704347,19.95356520455673,21.481765985360447,21.27378741572498,20.914806588495875,20.405707574346263,21.933908355149963,21.725929785515724,21.36694895827913,20.857849944132404,22.3860507249368,22.178072155306356,21.81909132807684,24.75
6,AUS,19.0599994659424,18.962097651209834,18.90766362603108,18.88053473472296,18.40193345437592,18.32071574245025,18.266281717271497,18.239152825959422,17.76055154560827,17.67933383368724,17.62489980850138,17.597770917197238,17.119169636843367,17.037951924919497,16.98351789974233,16.956389008432225,16.477787728079505,16.396570016156858,16.342135990983753,16.315007099670467,15.836405819319328,15.755188107394831,15.700754082217788,15.673625190911892,15.195023910557476,15.113806198630533,15.059372173448509,15.032243282145084,14.553642001789266,14.472424289867826,14.417990264689458,19.0599994659424
7,AUT,25.3600006103516,23.81677360576941,23.04531148615822,22.104592227672384,23.86639798059445,23.264904949657044,22.493442830043904,21.55272357155591,23.314529324482024,22.71303629353813,21.941574173939337,21.00085491545552,22.762660668371726,22.161167637439892,21.38970551782291,20.448986259339705,22.21079201225812,21.609298981322777,20.837836861696942,19.89711760321665,21.65892335614033,21.05743032519841,20.285968205586943,19.34524894709933,21.1070547000252,20.50556166908649,19.7340995494695,18.793380290983727,20.55518604391059,19.95369301297327,19.182230893362117,25.3600006103516
8,AZE,14.789999961853,15.111529447691934,14.968100552025623,14.74064692658144,15.98450996659242,15.925701823631307,15.782272927963833,15.5548193025171,16.79868234252916,16.73987419956559,16.596445303904428,16.368991678462617,17.612854718468174,17.554046575510952,17.41061767984155,17.183164054398194,18.427027094405428,18.36821895144643,18.22479005577313,17.997336430330556,19.241199470341225,19.18239132737772,19.038962431711827,18.811508806267323,20.055371846278167,19.996563703315825,19.853134807645034,19.62568118220245,20.869544222213328,20.8107360792537,20.66730718358752,14.789999961853
9,BDI,3.34999990463257,3.7100733144699896,3.756253790446817,3.7993206842664655,3.925828973686536,3.9751511857110313,4.02133166168778,4.0643985555073385,4.190906844927484,4.240229056951808,4.286409532928972,4.3294764267486805,4.455984716168565,4.505306928193265,4.551487404169874,4.594554297989568,4.72106258740952,4.770384799434106,4.816565275410481,4.859632169230261,4.9861404586503495,5.0354626706747,5.081643146651532,5.124710040471136,5.251218329891268,5.300540541915709,5.346721017892325,5.389787911712018,5.516296201132114,5.56561841315669,5.61179888913351,3.34999990463257
10,BEL,20.8400001525879,19.4280595522631,18.95266083808699,18.42646102510806,18.66726277291656,18.24330351367926,17.76790479950238,17.241704986519885,17.48250673432719,17.058547475090496,16.583148760914476,16.056948947939077,16.297750695740515,15.873791436506671,15.398392722329396,14.872192909350169,15.112994657153266,14.68903539791886,14.21363668374082,13.687436870760552,13.928238618566912,13.504279359328624,13.028880645153578,12.50268083217544,12.743482579980425,12.319523320741729,11.844124606561106,11.317924793585387,11.558726541389838,11.134767282155437,10.659368567979612,20.8400001525879
11,BEN,18.3099994659424,17.873150451183484,17.71971360720792,17.543334962400046,17.753053485474588,17.62278842076226,17.46935157678632,17.292972931977303,17.502691455051686,17.37242639033916,17.218989546364355,17.042610901557577,17.252329424629757,17.122064359918795,16.96862751594249,16.792248871134667,17.001967394207433,16.871702329496088,16.71826548551904,16.54188684071112,16.751605363785117,16.621340299072223,16.46790345509694,16.29152481028916,16.501243333362936,16.370978268650113,16.217541424672888,16.041162779865942,16.250881302939504,16.1206162382281,15.967179394252602,18.3099994659424
12,BFA,25.1599998474121,31.546201854220463,32.38171894473071,33.18134613570885,35.0030370656796,35.874827193742185,36.71034428425149,37.50997147522825,39.331662405199815,40.2034525332604,41.03896962377447,41.83859681475366,43.66028774472182,44.53207787278695,45.36759496329452,46.16722215427311,47.98891308424224,48.860703212306,49.696220302810886,50.49584749379039,52.3175384237612,53.18932855182194,54.024845642332366,54.8244728333102,56.64616376328122,57.51795389134302,58.35347098185039,59.153098172829445,60.97478910280012,61.8465792308638,62.682096321374,25.1599998474121
13,BGD,21.3199996948242,23.12672690580001,23.45552925121684,23.73018021172573,24.98138949777151,25.36468157823515,25.693483923651197,25.96813488415881,27.219344170205574,27.60263625066728,27.93143859608796,28.20608955659801,29.45729884264092,29.84059092310692,30.1693932685216,30.44404422903117,31.69525351507503,32.078545595539794,32.40734794095165,32.68199890146201,33.93320818750791,34.31650026796992,34.64530261338688,34.919953573895384,36.17116285994168,36.55445494040463,36.88325728581886,37.15790824632839,38.40911753237475,38.79240961283906,39.1212119582559,21.3199996948242
14,BGR,30.0200004577637,28.78025509980605,28.71108130112637,28.699064858124203,27.580798410599616,27.45399470928092,27.38482091060208,27.372804467602023,26.254538020076573,26.1277343187598,26.058560520076423,26.04654407707227,24.92827762955175,24.80147392823021,24.73230012955292,24.72028368655024,23.60201723902833,23.47521353770817,23.40603973903363,23.394023296030426,22.27575684850612,22.14895314718933,22.07977934850922,22.06776290550704,20.949496457982956,20.822692756665276,20.75351895798917,20.74150251498551,19.62323606746118,19.4964323661414,19.427258567461585,30.0200004577637
15,BHR,35.25,37.65033725441435,37.9714526272523,38.28649607159181,38.86313285783387,39.19044798506367,39.51156335790128,39.82660680224031,40.40324358848228,40.73055871571181,41.05167408855049,41.36671753289035,41.94335431913143,42.270669446362106,42.5917848191993,42.90682826353883,43.48346504978015,43.81078017701051,44.13189554984713,44.44693899418682,45.02357578042866,45.350890907658055,45.67200628049608,45.98704972483551,46.56368651107741,46.89100163830696,47.212117011144,47.52716045548391,48.10379724172539,48.43111236895585,48.75222774179375,35.25
16,BHS,14.4799995422363,15.445097418099518,15.298307872650645,15.109628156244234,15.534408635288608,15.429745837509437,15.282956292060089,15.094276575652668,15.519057054697557,15.414394256917364,15.267604711470696,15.078924995065302,15.503705474107308,15.39904267632974,15.252253130879692,15.06357341447373,15.488353893516422,15.383691095738138,15.236901550286367,15.048221833880712,15.473002312924988,15.368339515144871,15.221549969696126,15.032870253289529,15.45765073233398,15.35298793455433,15.20619838910364,15.017518672697792,15.442299151742356,15.337636353963685,15.190846808514866,14.4799995422363
17,BIH,31.7099990844727,32.169446980182286,32.47355234743278,32.82495293515486,32.2710800743161,32.52759862507354,32.83170399232468,33.18310458004783,32.62923171920791,32.88575026996739,33.189855637214094,33.541256224935225,32.98738336409868,33.24390191485415,33.54800728210667,33.89940786982811,33.34553500899068,33.60205355974735,33.90615892700252,34.257559514723134,33.70368665388405,33.96020520464308,34.264310571893475,34.61571115961587,34.0618382987765,34.31835684953453,34.62246221678729,34.97386280450888,34.41998994366918,34.6765084944263,34.980613861676744,31.7099990844727
18,BLR,30.3799991607666,30.52434324403151,30.51466156152096,30.530591486586964,30.0970163830776,30.06218230575675,30.05250062324621,30.06843054830868,29.63485544479551,29.60002136747901,29.590339684961847,29.60626961003136,29.17269450651586,29.13786042919661,29.12817874668761,29.144108671751777,28.710533568237267,28.67569949091918,28.666017808413944,28.6819477334752,28.248372629962105,28.2135385526424,28.20385687013339,28.219786795201365,27.786211691685335,27.751377614363363,27.74169593184997,27.75762585692017,27.324050753402773,27.289216676085804,27.27953499357557,30.3799991607666
19,BLZ,15.5900001525879,14.845105022957217,14.764415805710462,14.710694595586464,14.38966799558412,14.281970710983517,14.201281493736811,14.147560283612954,13.826533683609902,13.718836399010112,13.638147181761898,13.584425971637655,13.263399371635831,13.155702087034893,13.075012869788477,13.021291659664056,12.70026505966199,12.592567775061386,12.511878557816,12.458157347691298,12.137130747688609,12.029433463088443,11.948744245841745,11.89502303571793,11.573996435714989,11.466299151114452,11.385609933868109,11.331888723744282,11.010862123740804,10.903164839140636,10.822475621893808,15.5900001525879
20,BOL,19.4099998474121,20.529753475013543,20.39416169543726,20.17579195866303,20.83468725738249,20.782120221579618,20.646528442002836,20.4281587052276,21.087054003948417,21.034486968143703,20.89889518857125,20.68052545179826,21.33942075051468,21.286853714713686,21.15126193513613,20.932892198362996,21.591787497080272,21.53922046127829,21.403628681697764,21.185258944925195,21.844154243644976,21.79158720784084,21.65599542826452,21.437625691489767,22.096520990210244,22.043953954406906,21.90836217482856,21.68999243805446,22.348887736775755,22.29632070097268,22.160728921396537,19.4099998474121
21,BRA,19.9899997711182,20.717449297903705,20.5931375036342,20.46654985003665,20.4687256469592,20.34677367589636,20.222461881626664,20.095874228028745,20.09805002495111,19.976098053888283,19.85178625961898,19.72519860602169,19.727374402943507,19.605422431881237,19.48111063761136,19.354522984013744,19.356698780935723,19.23474680987331,19.110435015603223,18.983847362005623,18.986023158927942,18.864071187864926,18.739759393595516,18.61317173999793,18.615347536920225,18.49339556585722,18.369083771587142,18.24249611798992,18.24467191491188,18.122719943849557,17.998408149580037,19.9899997711182
22,BRB,18.9300003051758,18.19913709991142,17.835649871560335,17.383449371759465,18.45561457669181,18.181424032356567,17.817936804004283,17.365736304200993,18.43790150913464,18.1637109647967,17.8002237364512,17.348023236652544,18.42018844157965,18.145997897248307,17.782510668894005,17.330310169094098,18.402475374022828,18.12828482968961,17.76479760133113,17.31259710153215,18.38476230646438,18.110571762126643,17.7470845337759,17.29488403397457,18.36704923890715,18.09285869457072,17.729371466215202,17.27717096641572,18.3493361713484,18.07514562701447,17.711658398663506,18.9300003051758
23,BRN,20.7600002288818,16.726639776843513,15.965369078677028,15.06068767551236,16.426340795722858,15.809409368862484,15.048138670694197,14.143457267525466,15.509110387737662,14.89217896087362,14.130908262714923,13.226226859554242,14.5918799797558,13.974948552901449,13.213677854730436,12.30899645156718,13.674649571771427,13.05771814491442,12.29644744673732,11.391766043575096,12.757419163785023,12.140487736921024,11.379217038755192,10.474535635590067,11.840188755800238,11.223257328937962,10.461986630764386,9.557305227602264,10.92295834781276,10.30602692095453,9.54475622278828,20.7600002288818
24,BTN,10.1499996185303,10.77952812541271,11.044952275474682,11.334537440920158,11.255874748602068,11.496967444514627,11.762391594576863,12.051976760023155,11.97331406770485,12.21440676361793,12.479830913678777,12.769416079123422,12.69075338680704,12.931846082718575,13.197270232781223,13.486855398226515,13.408192705909617,13.649285401821562,13.914709551885112,14.204294717330338,14.12563202501244,14.36672472092559,14.632148870987384,14.921734036432834,14.843071344115048,15.084164040027968,15.349588190091218,15.639173355536112,15.56051066321821,15.80160335913036,16.067027509192254,10.1499996185303
25,BWA,17.6200008392334,16.254856363873174,15.982326506422137,15.69238512234226,15.51764086760295,15.262497760633956,14.989967903182864,14.700026519103233,14.525282264364344,14.270139157394912,13.9976092999448,13.707667915864752,13.532923661125464,13.277780554156562,13.005250696705415,12.715309312625884,12.540565057886562,12.285421950917517,12.01289209346568,11.722950709386415,11.54820645464742,11.29306334767831,11.020533490227091,10.730592106146892,10.555847851408377,10.300704744439477,10.028174886988545,9.738233502908203,9.563489248169864,9.308346141200492,9.03581628374945,17.6200008392334
26,CAF,6.26000022888184,5.892214628308826,5.781633764489817,5.671814479086804,5.533297219382639,5.421918056029876,5.31133719221088,5.201517906808098,5.063000647104014,4.951621483751191,4.841040619932273,4.731221334529032,4.592704074825232,4.48132491147232,4.37074404765335,4.260924762250394,4.122407502546482,4.011028339193589,3.900447475374577,3.790628189971709,3.652110930267683,3.540731766914968,3.4301509030958712,3.3203316176927524,3.181814357988888,3.070435194636209,2.959854330817456,2.8500350454142067,2.711517785710331,2.600138622357409,2.489557758538372,6.26000022888184
27,CAN,19.25,18.456237969423007,18.215084302093167,17.960172911921276,17.802879369867814,17.57552459800543,17.33437093067551,17.079459540503407,16.92216599844997,16.694811226587547,16.45365755925801,16.198746169086363,16.041452627032207,15.814097855170164,15.572944187840266,15.318032797668502,15.160739255614455,14.933384483752343,14.692230816422128,14.437319426250331,14.280025884196784,14.052671112334323,13.811517445004496,13.556606054832502,13.399312512779073,13.171957740916614,12.93080407358646,12.675892683414624,12.518599141361198,12.291244369498914,12.050090702169108,19.25
28,CHE,20.3400001525879,19.51074784749405,19.08020493539123,18.58064233052177,19.148583103261597,18.787249364211533,18.35670645210795,17.857143847238262,18.42508461998013,18.06375088092706,17.633207968829844,17.133645363960532,17.70158613669907,17.340252397650886,16.90970948554571,16.410146880677523,16.978087653416672,16.616753914367024,16.186211002257956,15.68664839739129,16.254589170132277,15.893255431080416,15.462712518977218,14.963149914106692,15.531090686849064,15.169756947798696,14.739214035694204,14.23965143082404,14.807592203566871,14.446258464516298,14.015715552413416,20.3400001525879
29,CHI,24.6399993896484,23.24839972258745,22.798328806559603,22.354744979354525,21.7100100842423,21.2535312778882,20.80346036186041,20.359876534654603,19.715141639541283,19.258662833188534,18.808591917158708,18.365008089954383,17.720273194840733,17.2637943884869,16.813723472459706,16.370139645254152,15.72540475014063,15.268925943787224,14.818855027761144,14.375271200554788,13.7305363054416,13.27405749908802,12.823986583060504,12.380402755855824,11.73566786074204,11.279189054387746,10.829118138359473,10.385534311155276,9.74079941604102,9.284320609687883,8.834249693660109,24.6399993896484
30,CHL,22.25,22.940083552368783,23.405496170236,24.018804542117973,22.28234427242549,22.59890711524289,23.064319733111816,23.677628104998096,21.941167835303578,22.257730678124965,22.723143295984023,23.336451667861827,21.5999913981784,21.91655424098977,22.381966858861585,22.995275230742102,21.25881496105585,21.57537780386997,22.040790421748063,22.654098793627576,20.917638523935512,21.234201366756757,21.699613984623216,22.312922356505556,20.576462086813496,20.893024929632865,21.358437547507343,21.97174591938668,20.23528564969389,20.55184849250936,21.01726111037623,22.25
31,CHN,27.4200000762939,30.32702232904453,30.654641989260867,30.998242067296413,31.271562676796584,31.583138508009267,31.91075816822555,32.25435824626159,32.527678855761735,32.83925468697435,33.16687434719072,33.510474425225624,33.78379503472685,34.09537086593929,34.42299052615546,34.76659060419093,35.039911213691866,35.35148704490432,35.67910670512059,36.02270678315631,36.296027392656704,36.60760322386945,36.93522288408563,37.27882296212099,37.55214357162164,37.86371940283447,38.19133906305131,38.53493914108647,38.80825975058675,39.11983558179941,39.44745524201564,27.4200000762939
32,CIV,12.8599996566772,13.066565120557453,13.190985549188465,13.313847796361877,13.465336441373273,13.59114930332628,13.715569731957316,13.838431979131906,13.989920624144196,14.11573348609624,14.240153914728731,14.363016161900935,14.514504806914356,14.640317668866752,14.764738097497512,14.88760034467137,15.039088989684352,15.164901851636555,15.289322280266504,15.412184527441136,15.563673172453552,15.68948603440644,15.813906463036966,15.936768710209762,16.088257355223092,16.214070217176506,16.338490645808612,16.461352892980706,16.61284153799423,16.73865439994619,16.863074828577076,12.8599996566772
33,CMR,14.4200000762939,15.591920256514475,15.82402724487532,16.04786666445643,16.485925174407235,16.726380538781754,16.95848752714238,17.182326946723204,17.62038545667415,17.860840821048285,18.09294780940992,18.31678722899124,18.754845738941448,18.99530110331654,19.22740809167683,19.451247511258032,19.88930602120844,20.129761385583244,20.361868373942965,20.58570779352436,21.023766303475156,21.264221667849306,21.49632865621018,21.720168075791197,22.15822658574208,22.398681950116437,22.63078893847668,22.854628358057965,23.292686868008715,23.533142232383508,23.765249220744334,14.4200000762939
34,COD,9.84000015258789,10.19723788353078,10.296657307114268,10.390328178861122,10.587142849671777,10.692082991138792,10.79150241472228,10.885173286470808,11.081987957282909,11.186928098748318,11.286347522334273,11.38001839407942,11.57683306489294,11.681773206359152,11.781192629942131,11.874863501689706,12.071678172502658,12.17661831396849,12.27603773755009,12.369708609298865,12.56652328011107,12.671463421577783,12.77088284516056,12.86455371690651,13.061368387720062,13.166308529187631,13.265727952772592,13.359398824517534,13.556213495331455,13.661153636796888,13.760573060380196,9.84000015258789
35,COG,21.4699993133545,21.435808315735063,21.281075879748972,21.12041621071431,21.06490366574814,20.91571906301911,20.760986627033045,20.600326958001112,20.544814413037127,20.39562981030571,20.24089737432328,20.08023770528583,20.02472516032433,19.87554055759393,19.72080812160716,19.56014845257358,19.504635907611103,19.35545130488019,19.200718868891396,19.040059199859684,18.984546654895933,18.83536205216653,18.680629616179303,18.5199699471432,18.464457402181605,18.31527279945349,18.16054036346989,17.99988069443214,17.944368149471053,17.795183546739533,17.64045111075315,21.4699993133545
